hour,minute_start,count,jam_sum
13,5,1,0.074164
13,10,1,0.076845
13,15,1,0.077458
13,20,1,0.070351
13,25,1,0.073716
13,30,1,0.074136
13,35,1,0.072663
13,40,1,0.075086
13,45,1,0.073066
13,50,1,0.074841
13,55,1,0.077344
14,0,1,0.073862
14,5,1,0.074074
14,10,1,0.075048
