hour,minute_start,count,jam_sum
13,20,1,0.034846
13,25,1,0.038762
13,30,1,0.035129
13,35,1,0.03002
13,40,1,0.034873
13,45,1,0.032457
13,50,1,0.031422
13,55,1,0.036196
14,0,1,0.035616
14,5,1,0.030019
14,10,1,0.037764
