hour,minute_start,count,jam_sum
13,5,1,0.063359
13,10,1,0.083993
13,15,1,0.017106
13,20,1,0.016311
13,25,1,0.017685
13,30,1,0.017678
13,35,1,0.01615
13,40,1,0.016893
13,45,1,0.01432
13,50,1,0.019837
13,55,1,0.015389
14,0,1,0.016396
14,5,1,0.014731
14,10,1,0.017254
