hour,minute_start,count,jam_sum
9,55,1,0.238888
10,0,1,0.276077
10,5,1,0.244974
10,35,1,0.263012
10,40,1,0.270736
10,45,1,0.400445
10,50,1,0.290476
10,55,1,0.274583
11,5,1,0.228215
11,10,1,0.284671
14,15,1,0.123439
14,20,1,0.155036
14,25,1,0.11645
14,30,1,0.173153
14,35,1,0.155302
14,40,1,0.142232
15,10,1,0.12469
