hour,minute_start,count,jam_sum
13,5,1,0.066741
13,10,1,0.081903
13,15,1,0.057147
13,20,1,0.086912
13,25,1,0.076134
13,30,1,0.067268
13,35,1,0.058055
13,40,1,0.055203
13,45,1,0.038681
13,50,1,0.072174
13,55,1,0.049102
14,0,1,0.076915
14,5,1,0.068348
14,10,1,0.079806
