hour,minute_start,count,jam_sum
14,15,1,0.206805
14,20,1,0.212211
14,25,1,0.207702
14,30,1,0.212278
14,35,1,0.202309
14,40,1,0.220565
14,45,1,0.211871
14,50,1,0.177345
14,55,1,0.204454
15,0,1,0.195611
15,5,1,0.20375
15,10,1,0.180714
16,40,1,0.095983
